project_uuid,workspace_uuid,created_at,updated_at,name,full_address,address_1,address_2,city,state,postal_code,country,lat,lng,investment_strategy,stage,type,style,square_feet,beds,baths,year_built,featured_image_url,permissions_json
4eb356e4-8643-4da3-bf6f-cc3248dc373b,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-13T17:00:33Z,2025-08-06T19:19:05Z,3348 Overton Road,"3348 Overton Road, Birmingham, AL 35223",3348 Overton Road,,Birmingham,AL,35223,US,33.475714,-86.726252,fix_and_flip,active_listing,Single Family,,1756,4,2,1968,https://tools.flipperforce.com/uploads/projects/84637/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
55f4156e-b924-4d0f-a47a-3d5ea463d8da,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-01-28T15:58:15Z,2025-08-06T13:55:17Z,1766 Brookside Road,"1766 Brookside Road, Mount Olive, AL 35117",1766 Brookside Road,,Mount Olive,AL,35117,US,33.6818926,-86.8911028,fix_and_flip,completed_portfolio,Single Family,,1909,4,3,2011,https://tools.flipperforce.com/uploads/projects/88234/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
11416397-50e5-434c-b020-5b389d3eb51e,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-04-16T13:51:19Z,2025-08-06T13:54:43Z,2720 Shoemaker Street,"2720 Shoemaker Street, Birmingham, AL 35235",2720 Shoemaker Street,,Birmingham,AL,35235,US,33.6613106,-86.635041,fix_and_flip,rental_inventory,Single Family,,1110,3,2,1983,https://tools.flipperforce.com/uploads/projects/93250/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
c4320198-8841-44bc-a6b0-7112a656c8e4,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-01-27T17:45:49Z,2025-08-01T21:41:24Z,532 Hickory Street,"532 Hickory Street, Birmingham, AL 35206",532 Hickory Street,,Birmingham,AL,35206,US,33.5757942,-86.6940273,fix_and_flip,completed_portfolio,Single Family,,1718,3,2,1965,https://tools.flipperforce.com/uploads/projects/88172/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
9e1b5181-ff76-4837-9c2b-b1d1c3d5c2a2,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-03-05T18:08:38Z,2025-07-16T17:35:34Z,3535 Deerfield Drive,"3535 Deerfield Drive, Birmingham, AL 35226",3535 Deerfield Drive,,Birmingham,AL,35226,US,33.3714306,-86.8418649,fix_and_flip,completed_portfolio,Single Family,,1869,4,2,1977,https://tools.flipperforce.com/uploads/projects/90670/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
4228e279-2b1b-49f2-8275-95250e2da89b,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-01-23T16:52:24Z,2025-07-16T17:35:26Z,7541 Carriage Cove,"7541 Carriage Cove, Trussville, AL 35173",7541 Carriage Cove,,Trussville,AL,35173,US,33.6322254,-86.559177,fix_and_flip,completed_portfolio,Single Family,,2108,3,2,1995,https://tools.flipperforce.com/uploads/projects/87945/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
63bca547-7061-4278-ae74-f1a0c8a72885,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-25T18:39:40Z,2025-07-16T17:35:21Z,5381 Park Side Circle,"5381 Park Side Circle, Birmingham, AL 35244",5381 Park Side Circle,,Birmingham,AL,35244,US,33.3510772,-86.8874791,fix_and_flip,completed_portfolio,Single Family,,1545,4,1,2011,https://tools.flipperforce.com/uploads/projects/85316/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
48607760-574c-4bd7-b37c-be6b820eeb48,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-01-27T18:28:22Z,2025-06-16T13:51:35Z,157 Sweetgum Lane,"157 Sweetgum Lane, Odenville, AL 35120",157 Sweetgum Lane,,Odenville,AL,35120,US,33.6924432,-86.4983909,fix_and_flip,completed_portfolio,Single Family,,1444,,1,1974,https://tools.flipperforce.com/uploads/projects/88178/streetview-600x450.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
89c616f2-7cb6-4292-8422-03ee7fa3721e,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-04-10T18:53:46Z,2025-06-13T16:25:18Z,5447 Notting Hill Road,"5447 Notting Hill Road, Birmingham, AL 35235",5447 Notting Hill Road,,Birmingham,AL,35235,US,33.6457602,-86.6368466,fix_and_flip,rental_inventory,townhouse,TownHouse,564,2,1,1988,https://tools.flipperforce.com/uploads/projects/92926/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
d7916b59-1e68-4aab-a117-786091a9dbe6,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-05-16T14:39:29Z,2025-05-27T18:03:34Z,1050 Montreat Parkway,"1050 Montreat Parkway, Vestavia Hills, AL 35216",1050 Montreat Parkway,,Vestavia Hills,AL,35216,US,33.4137952,-86.8006232,fix_and_flip,rental_inventory,,,,,,,https://tools.flipperforce.com/uploads/projects/95018/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
64d8281a-a946-46c9-bcd4-55d92c3fb3b9,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-12-11T23:35:36Z,2025-05-20T20:05:56Z,1313 McCoy Street,"1313 McCoy Street, Irondale, AL 35210",1313 McCoy Street,,Irondale,AL,35210,US,33.5343157,-86.7164666,fix_and_flip,completed_portfolio,Single Family,,1141,3,1,1957,https://tools.flipperforce.com/uploads/projects/85967/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
254b47a5-eeef-4cf7-9477-83947a0f04d1,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-25T22:31:30Z,2025-05-16T13:50:51Z,2116 Lakeview Trace,"2116 Lakeview Trace, Trussville, AL 35173",2116 Lakeview Trace,,Trussville,AL,35173,US,33.648609,-86.5235363,fix_and_flip,completed_portfolio,Single Family,,4382,5,3,2006,https://tools.flipperforce.com/uploads/projects/85346/streetview-600x450.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
7e76df91-c92c-4938-ae68-8c5355edd957,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-25T18:38:26Z,2025-05-16T13:39:39Z,1929 11th Street Northwest,"1929 11th Street Northwest, Birmingham, AL 35215",1929 11th Street Northwest,,Birmingham,AL,35215,US,33.6408568,-86.7152588,fix_and_flip,completed_portfolio,Single Family,,1826,3,2,1976,https://tools.flipperforce.com/uploads/projects/85314/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
eb386272-b830-423e-bc07-f9bc280f3a90,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-25T18:34:57Z,2025-05-16T13:39:23Z,1791 Vestaview Lane,"1791 Vestaview Lane, Vestavia Hills, AL 35216",1791 Vestaview Lane,,Vestavia Hills,AL,35216,US,33.4426932,-86.8012303,fix_and_flip,completed_portfolio,Single Family,,1382,3,2,1955,https://tools.flipperforce.com/uploads/projects/85312/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
0e1fd6c0-527a-4330-ac4f-1498979b143f,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-02-19T18:49:08Z,2025-05-12T20:22:10Z,1048 Gene Reed Road,"1048 Gene Reed Road, Birmingham, AL 35235",1048 Gene Reed Road,,Birmingham,AL,35235,US,33.5892872,-86.6818156,fix_and_flip,rental_inventory,Single Family,,1346,3,2,1983,https://tools.flipperforce.com/uploads/projects/89596/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
a11f09d2-c0ce-419a-a671-d145e1091a93,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-03-03T18:08:11Z,2025-05-12T20:21:57Z,6269 Renda Circle,"6269 Renda Circle, Pinson, AL 35126",6269 Renda Circle,,Pinson,AL,35126,US,33.703916,-86.6125965,fix_and_flip,rental_inventory,Single Family,,1152,3,2,1984,https://tools.flipperforce.com/uploads/projects/90514/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
f9626886-bc42-4ba6-a54a-34e87843d414,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-03-13T20:50:15Z,2025-04-25T15:17:40Z,1790 Ray Wyatt Road,"1790 Ray Wyatt Road, Ashville, AL 35953",1790 Ray Wyatt Road,,Ashville,AL,35953,US,33.79775,-86.309179,fix_and_flip,completed_portfolio,Single Family,,3267,,2,1955,https://tools.flipperforce.com/uploads/projects/91119/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
ba2e5b70-7b04-42f3-a390-fe6ba206e784,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-28T23:37:30Z,2025-03-10T14:36:46Z,6591 South Chalkville Road,"6591 South Chalkville Road, Trussville, AL 35173",6591 South Chalkville Road,,Trussville,AL,35173,US,33.6094788,-86.6017621,fix_and_flip,completed_portfolio,Single Family,,1714,4,2,1960,https://tools.flipperforce.com/uploads/projects/85442/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
6ad69f7e-e43e-4a84-b9ef-784280222ddb,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-12-20T22:42:14Z,2025-03-04T17:33:54Z,6801 Brittany Place,"6801 Brittany Place, Pinson, AL 35126",6801 Brittany Place,,Pinson,AL,35126,US,33.702128,-86.6656635,fix_and_flip,completed_portfolio,Garden Home,,1232,3,2,1995,https://tools.flipperforce.com/uploads/projects/86356/streetview-600x450.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
38e56174-4607-4f60-a76d-bec0127b5a99,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-12-17T16:53:48Z,2025-03-03T22:46:41Z,5719 Park Side Road,"5719 Park Side Road, Hoover, AL 35244",5719 Park Side Road,,Hoover,AL,35244,US,33.3456434,-86.8964826,fix_and_flip,completed_portfolio,Single Family,,1519,3,2,2007,https://tools.flipperforce.com/uploads/projects/86196/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
83d7e5ed-8e0b-4d7a-8f38-aa86d00d87c1,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-12-23T18:45:34Z,2025-03-03T22:46:11Z,1037 Sharp Drive,"1037 Sharp Drive, Birmingham, AL 35235",1037 Sharp Drive,,Birmingham,AL,35235,US,33.6107294,-86.6756078,fix_and_flip,completed_portfolio,Single Family,,1738,3,1,1965,https://tools.flipperforce.com/uploads/projects/86446/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
08467ef8-3a87-4263-8c8e-360ab3b56377,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-27T17:57:32Z,2025-03-03T22:46:01Z,1037 Sharp Drive,"1037 Sharp Drive, Birmingham, AL 35235",1037 Sharp Drive,,Birmingham,AL,35235,US,33.6107294,-86.6756078,fix_and_flip,completed_portfolio,Single Family,,1738,3,1,1965,https://tools.flipperforce.com/uploads/projects/85417/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
6cee50de-5424-4b9c-a91c-f80647c0563c,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-27T17:11:49Z,2025-02-25T18:59:42Z,920 Wear Drive,"920 Wear Drive, Birmingham, AL 35235",920 Wear Drive,,Birmingham,AL,35235,US,33.6085531,-86.6801052,fix_and_flip,rental_inventory,Single Family,,1296,3,2,1979,https://tools.flipperforce.com/uploads/projects/85416/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
9ccb6b1f-1c46-416b-86df-27223b2e526e,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-01-22T01:42:16Z,2025-01-22T02:16:23Z,2020 Rockland Drive,"2020 Rockland Drive, Birmingham, AL 35226",2020 Rockland Drive,,Birmingham,AL,35226,US,33.4012706,-86.8578488,fix_and_flip,completed_portfolio,Single Family,,1548,3,2,1955,https://tools.flipperforce.com/uploads/projects/87811/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
3a5dbccf-64f0-4fc5-b940-4c23cd38e89c,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2024-11-21T14:14:59Z,2024-12-12T15:13:42Z,108 Pinetree Circle,"108 Pinetree Circle, Columbiana, AL 35051",108 Pinetree Circle,,Columbiana,AL,35051,US,33.1748876,-86.603095,fix_and_flip,completed_portfolio,Single Family,,1595,3,2,1973,https://tools.flipperforce.com/uploads/projects/85069/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
